"SampleID","hsa00010","hsa00120","hsa00140","hsa00590","hsa00340","hsa00350","hsa00360","hsa00410","hsa00601","hsa00830","hsa00980","hsa00982","hsa03250","hsa04010","hsa04310","hsa04350","hsa04390","hsa04371","hsa04064","hsa04668","hsa04066","hsa04068","hsa04151","hsa04080","hsa04060","hsa04061","hsa04512","hsa04514","hsa04145","hsa04215","hsa04217","hsa04510","hsa04520","hsa04530","hsa04550","hsa04810","hsa04611","hsa04613","hsa04620","hsa04621","hsa04623","hsa04625","hsa04659","hsa04657","hsa04662","hsa04666","hsa04670","hsa04672","hsa04062","hsa03320","hsa04921","hsa04926","hsa04918","hsa04919","hsa04916","hsa04924","hsa04970","hsa04972","hsa04976","hsa04979","hsa04977","hsa04978","hsa04960","hsa04964","hsa04725","hsa04722","hsa04742","hsa04750","hsa04360","hsa05200","hsa05202","hsa05205","hsa05204","hsa05207","hsa05231","hsa05210","hsa05225","hsa05226","hsa05216","hsa05221","hsa05217","hsa05219","hsa05215","hsa05213","hsa05224","hsa05166","hsa05170","hsa05171","hsa05164","hsa05168","hsa05163","hsa05167","hsa05165","hsa05130","hsa05132","hsa05131","hsa05135","hsa05134","hsa05150","hsa05152","hsa05146","hsa05144","hsa05140","hsa05142","hsa05143","hsa05323","hsa05321","hsa05010","hsa05417","hsa05418","hsa05410","hsa05412","hsa05414","hsa05415","hsa04936","hsa04932","hsa04933","hsa04934","hsa01521","hsa01524","hsa01523"
"TCGA.A2.A25D.01",-0.00408537827562491,0.394790304426434,-0.868210794507566,-0.446532710732818,0.651818475597618,-0.655822691765493,-0.861804031256194,1.04749106803058,0.0647272561422206,-0.0875371292652758,-1.30087718316903,-1.01415880710281,0.0787262482601792,-0.151115727068582,-1.1235932961592,-0.891268491933892,-0.868589475094822,-0.916765534850354,-0.0156979748835659,0.257885394234555,0.325716836990093,-0.409665597063598,-0.232582162296098,-0.452970017507612,0.0941745176256725,0.256953965091677,-0.537188893909658,-0.346122241062988,1.20925652507908,-1.36119900949951,0.264788925259616,-0.338378361486615,-0.461348136536245,-0.658828642227716,-0.761244889521015,-0.0439043283383454,-0.0286656626939092,0.816584592582694,-0.0458604288806481,0.366073651014615,0.178165237505898,0.280076398558001,0.00290895821827057,-0.468926007840525,0.287638477249655,0.0522365716039953,0.221112948976617,1.14107530380573,0.829122444018123,-0.91753941614496,0.0352822632807943,-0.438059751402823,-0.283219763769858,-0.41883124378628,-0.482687555259008,-0.760198253956402,-0.107965705959103,-0.156859423458664,-0.282193910627991,0.190352122009933,-0.374212995673021,-1.08000331083632,0.486925624087066,-0.530842602496086,-1.1812479792809,-0.946451420798711,-0.630530698828005,0.127656330924838,-0.32437519162971,-0.119006383889231,-0.262483159041421,-0.0751386505252316,-0.657367115609125,-0.355101158159917,0.466702617620208,-0.476537422798403,0.0858759998975197,-0.635734183001836,-0.597742916494638,0.180273503874343,0.277453721878369,0.736622778516997,-0.20848595431798,-0.400161086053982,-0.329474043424544,0.0606862995541873,0.214468948410938,0.271515276564043,0.245137847513449,0.404855026530077,0.0850472388836623,-0.295629465650185,-0.240676449797882,0.132209367334288,0.0540182122481989,-0.0321100603492316,-0.102195239197651,0.517400405620145,0.880163001330978,0.99928535910287,-0.168334485346315,0.289399555534455,0.412258025863439,-0.07129501981375,-0.0143777340455781,0.203082876257353,-0.305842955718552,-0.118183232858018,-0.0229955716560652,-0.327947109687443,-0.379848406725477,-0.0750170356046954,-0.189815395973777,0.177816296007867,-0.28121024380386,0.107471081640468,0.235324634360923,-0.513357006918269,-0.416760356814018,0.162491419121431,-0.0661654887348305
"TCGA.BH.A201.01",-0.387389987076904,0.676391721968702,-0.0275423756008168,-0.353441993071569,0.261877350661112,-0.103057851563149,0.591726025162334,-1.13809436911581,0.918921553866698,0.300881389032405,-0.698136123742017,0.552756268884363,0.707666767744363,1.2818492561779,0.993126471274597,1.54929025241598,1.23788037574429,1.38534065287144,0.802045044125532,1.41512772987779,1.46000054462776,1.0484862771639,0.694369025609676,0.734219247027612,1.42860283995749,0.995875054983783,1.71540684843602,1.18368865048796,-0.708035510659982,0.314723860671725,0.988152447743914,1.56528090189923,1.04139857875953,0.9111891748429,1.37756372051154,1.50047940950785,0.865181819488901,0.653059723365417,1.08122087479299,0.892864237201454,0.773098244354156,1.14124905976686,1.33295737956706,0.776444947747288,0.339707180257881,0.320268224567606,1.12156858962807,0.123929751380389,0.695558877538711,0.306595636707349,1.24275211655161,1.23401145656612,0.657474451608599,0.637198983867219,1.11507766360651,-0.333987536416805,0.634563144338063,0.76194963137407,0.959915674427291,1.43878902739938,0.5952947330648,0.674830717886122,0.444642077265742,-0.232114876641238,0.26931276604037,0.820820619323823,0.674754221814298,1.40800815063938,1.06959403336637,0.636361392851756,1.37174258381815,1.2402931505981,-0.0733745279172066,0.409322884989291,0.907808230686566,0.859268808618714,-0.607617577157568,0.785289469507153,1.04747170845157,0.874425818035122,0.604349889004959,0.883794349219666,0.892732727954849,0.652727824786709,0.877603279458418,-0.218879799515665,0.872168681954635,1.09684185988445,0.989989357450434,0.932059702700812,1.29396750751202,0.966821055991456,1.33891742838234,1.19964354253822,1.09113274545398,1.00219178152786,1.01217432508518,0.497261086034297,0.363771636792471,0.0901810652805858,0.97654656038942,0.799259210192379,0.937439327740741,1.48643390366403,0.920952153730285,0.681966616003356,0.526539875176654,1.07744677144092,1.14452033614438,1.32926422569627,0.722274529980899,0.694946733530568,0.333086020521034,1.43543226885087,1.0944310842312,1.38838206243215,1.42934857138237,1.23667488172884,1.46316994508929,1.02467380175806,1.00545309863788
"TCGA.AC.A23C.01",-0.383304608801279,0.890236470199687,1.37085914922247,0.860016955304055,-0.027180882703349,0.444554096061038,0.032430626715995,-0.58424515764317,0.227059104879853,0.786954393244112,0.92513744005077,0.49185378177375,1.24602467627858,1.04539758911765,1.39845578844277,1.29630772619151,1.67998050993867,1.46351234181689,1.20112867940952,0.895207260240974,0.977771318156408,0.924452932241628,1.18956036896658,1.09411921913736,1.05371303592227,0.388642872201161,0.963451415510218,1.13405009417718,-0.384796618594076,-0.585254533770461,1.50348387596634,0.791971601501964,1.58045389479194,0.885776645684448,1.56555628725309,1.32374992378402,1.03400331124355,1.29808498783865,1.48322896001903,1.4310120619754,1.47566822781986,1.25683434793489,1.03413464659521,1.50206424432061,1.09059268679757,1.02058652787184,0.904080443093688,0.887637749612962,1.1123919954861,0.951251825801236,0.271031931566101,1.06766327645825,1.21582198589775,1.55127419454277,1.69212660257919,0.0047764994207023,1.21390853383103,0.952828476072861,0.478183032744287,0.584707115815371,0.235157193778961,0.866548440698227,0.716692821908598,0.697031360327978,1.38482684614201,-0.107375075635569,1.7551210685185,1.06835995145613,0.96651748548344,0.947042249644731,1.11061923983985,1.15278381898063,0.909672509850748,0.494952291321717,0.961578038994655,1.06058675728756,-0.941798558552434,1.03280926538998,0.971708546400069,1.48464914554366,-0.0319215787282207,0.510051992435238,1.24596160422111,0.756328717616925,1.11089140695252,0.335771548255673,1.10641324038301,1.24357989538046,1.32359479369313,1.38465655968287,1.0751020279011,1.19014701010139,1.29788951815812,1.38146236223142,1.30155777950447,1.18555182002131,1.23797753224252,1.61261917561798,0.549095591912657,0.206822781690523,0.211295924551264,1.11521141854944,0.913660856275084,1.09610488009253,1.2360965405131,0.835691687456046,1.9005237904927,0.919857087773577,1.07994017999595,1.05289992208882,0.163386178810444,0.959782600652157,-0.191027499396343,1.0304914223387,1.29968624154619,1.15769042495342,0.573189492321016,1.39938112973746,0.717235556684444,1.38044886795223,1.06374868342628
"TCGA.AR.A5QP.01",-0.0588775104428297,0.15509619102467,-0.596542816990418,-0.629686805643567,1.03130541487899,0.253897070669212,0.257850064873075,-0.243167569364241,-0.0969881425369147,-0.0598243697491332,0.346147804800141,0.78180257910471,-0.570686257468368,-0.361255479298069,-0.46630669439775,-0.717229144800109,-0.335354393488695,-1.06346258092726,-0.11222183235216,-0.0192355012461247,-0.583834669268137,-0.491547186212536,-0.306053511754265,0.247458540111072,0.0945361709191658,0.357772708339453,-0.863154351604204,-0.903077324616432,0.199150194321373,-0.000488322514618671,-0.249855928394284,-0.808856540596692,-0.647202906394182,-0.233609968565978,-0.457037269723021,-0.726460400261866,-0.331977832779266,-0.275723724570404,-0.539297638859835,-0.335124318067274,-0.486970515180555,-0.114792832715365,-0.257879146049692,-0.485551220841354,-0.797692530086029,-0.18979287682785,-0.621824600091369,-0.19280656036675,-0.599780527717754,-0.380201064456883,0.0283570256533657,-0.43763028105831,-0.424425045992259,-1.04028409119817,-1.26984534067168,0.426210717539597,-0.455149544729552,-0.568935676555606,-1.43226720677226,-0.683447539264348,-0.339752395552678,0.0975234177328173,-0.51910366915235,0.205332390874941,-0.637471656592826,0.239974460629768,-1.21925634858303,-0.321529236084238,-0.616288746981831,-0.770903158837713,-0.208440223247073,-0.603852896117251,0.447541711214307,-1.43114667286058,-0.753582253563364,-0.874972021857337,0.363308174886742,-0.684012550683231,-0.874872186956757,-0.474273267768588,-0.98068850137977,-1.30664489123856,-0.650063333998199,-0.602298876952856,-0.843956849564143,-0.36017270080515,-0.491062805538231,-0.827389567039399,-0.50961462444718,-0.47282705410822,-0.506107006392507,-1.0343563503438,-1.0611573160915,-0.32824272719021,-0.271697550824585,-0.214915608004629,-0.436258562485251,-0.219731438082986,-0.11890921645268,-0.279250333179194,-0.385207135178991,-0.490615071419522,-0.0507861180686266,-0.197742790804174,-0.245392947291424,-0.619798388577636,-0.342993938520871,-0.510802958153451,-0.583072900638327,0.143639274865082,-0.118626192699199,-0.831719217970791,-0.648232910388097,-0.130551906982788,-0.092808201645025,0.0166514264646304,-0.0896968016534151,-0.576900151080049,-0.400529050349201,-0.870608634204388,-0.299930783736303
"TCGA.C8.A12P.01",-1.30491788450843,-0.453930518680791,0.230041432575004,-0.651382745261094,0.541526816935952,-0.155055222124556,-0.283369246551235,0.749376980588839,0.585011105513974,0.391497713799474,0.198966848428427,1.19752825199019,-0.311585211487577,-0.498148549701372,-0.139236836838094,0.277029833085945,0.0720070979211234,0.337075594707734,-0.832973792259224,-0.702938699470726,0.245080881369292,-0.274759366483409,-0.586197731508168,-0.907250880725054,-0.618282470556255,-1.15290247809536,0.718841049054654,0.873204347289127,0.777744161451764,-0.333768438741852,-0.362969088558126,0.516114562483755,-0.0141749316928684,-0.11868004068791,0.0272593254219836,0.68064949071703,0.829264763860564,0.0257102684549708,-0.0245639192859453,-0.187857647324493,-0.127276384649463,-1.0378336231934,-0.819889873819578,-0.0890161404672957,-0.33115695113232,0.0451556141198979,0.0371371269082286,-0.458855361275335,-0.0212840777379904,0.519358399871397,-0.125674838628284,0.494320366533969,0.706633310605796,0.36264071623251,0.0103178451376779,-0.229639395226076,-0.213638022739336,-0.425171595164272,2.75551071042678,0.100560523420387,-0.879230663633824,-0.410655837320719,-0.287208997276915,2.22775343143247,0.188371770782336,-0.525882683048791,0.0815371205059773,-0.0448032542084595,-0.336867857002513,0.774465582663341,-0.894058978072997,0.963902291331044,-0.0630763485604056,1.05087844904024,0.887523811983514,-0.497819409161275,0.525968784267816,-0.995875900062535,-0.64607747241712,-0.340558003531214,0.0228011276630147,1.41557021175862,-0.663356893857682,-0.602298876952856,-0.543841879316044,0.61022363331815,-0.118313353240096,0.606117926212084,-0.0564497295232919,-0.22780493253234,-0.271226137641159,-0.523593594661083,0.249376996263905,-0.243273722187724,-0.0405387605858924,-0.128994732234982,-0.250269003218794,-0.178224791619471,0.518236218390382,-0.29949160049609,0.723941559679551,0.435073742579576,-0.564909941445438,-0.37239316953031,0.412485532145442,-0.308768862881077,-0.628353649667334,0.389982996689493,0.0777257727956209,-0.111351296752036,0.432679865742028,-0.0890703588973954,0.577446070510265,0.859062205928814,-0.340080078564186,-0.140080125133702,0.807167638897304,-0.522664735077177,-0.0199950876740497,0.939683091500566,0.0196747598660842
"TCGA.BH.A0W3.01",0.351823164442052,-1.02770809406246,-1.94236344293942,-0.732868658010642,0.129109192840907,-1.40720811861682,-0.785246486221714,-0.332309526883584,-1.6434558559539,-1.76613856281448,-0.852325697083812,-0.172115724443035,-0.575033590454622,-0.968368973587289,-0.558598173131855,-0.494973732898627,-0.769556576925668,-1.33301385293706,-1.16263126481411,-1.20120302051359,-1.43482336430134,-0.420538482721512,-0.101740237694275,0.204491930733341,-1.45301443726829,-0.610979428106876,-0.889863895796566,-1.25511426545099,-1.31509688492,0.217059357747993,-0.855414697829846,-0.896156380498228,-0.442635187143141,-0.288096901744257,-0.318321175859672,-0.970185031158207,-1.65297768000571,-1.38391191341628,-0.664159366346586,-0.988114068977307,-0.730238762737329,-1.03013548451032,-0.840907096946584,-1.25810111868559,-1.5426586472311,-1.73727229027865,-1.51571456084744,-0.488928334213042,-0.830318178722505,-0.765458990362207,-1.61008129975806,-1.13623537479876,-0.320645232553732,0.0385260800582038,0.721686368084494,-0.878508470376876,-0.949815949156555,-0.779742215704681,-0.0768236791736579,-1.48656665164888,-1.46578890652727,0.238912790429794,1.36902955368663,-0.112623786299299,-1.04683687200392,-0.643759708495152,0.340659325503788,-1.39367769800653,-1.2235094588668,-1.25890165266574,-0.805360184098521,-1.05049705897671,-1.69061777774148,-0.459452406020221,-1.2922462613444,0.116603245671007,0.112629008631609,0.355918395016529,-0.37045343034013,0.533743659198209,0.0928845937430179,-1.64718950286449,0.366687573515306,0.175657318291558,0.688213956618624,-0.866070448372842,-1.08085241366831,-1.01405631967718,-0.772488727672048,-0.973345087261467,-1.24744004078508,-0.204253085358309,-0.550879933133134,-1.03985372414195,-1.13767074057859,-1.18519896221527,-0.918313134461577,-0.91339182365569,-0.988673950618543,-1.01375956143004,-0.577294339316504,-1.04042550647109,-1.12140445677546,-1.00956438434376,-1.30040775631156,-1.33624011251707,-0.958093724053324,-1.08517635940901,-1.23483627699646,-1.34927367692126,-1.14932882369802,-0.128063382681366,-1.82882164396702,-0.303130797720309,-0.941406655705937,-1.00276277788876,-1.59103068152207,0.270998085242071,-1.21060454352806,-1.16958452316405,0.0384750859603419
"TCGA.AC.A8OQ.01",2.25128374623849,-1.25016929735037,-0.181529293732656,-1.46245769724189,-0.139040669213285,-0.140533433949749,-0.012227941220785,1.55837677866602,0.0339047532173534,0.726250253351609,1.50529517812975,0.551432301773263,-0.945584445719402,-1.00534788091701,-1.409237744315,-1.59683833643753,-0.921900642707376,-1.40163021319884,-0.168706509834991,-0.312004152796686,-0.458500596245901,-0.92450446250541,-1.7725194389747,-0.934487341584836,-0.226503457714894,-0.162915951478264,-1.06661021629399,-0.131770526556535,1.42410028999755,-0.301294991519711,-0.816966521992667,-0.848376707641938,-1.34590466534159,-1.580297538067,-1.57950854553121,-0.952231391463757,-0.904611268569851,0.109741256162578,-0.497929898304645,-0.754518660212896,-0.719713776112437,-0.295585883845974,-0.659242656215583,-0.491821301173095,-0.339597561935759,0.00859001399710126,-0.408234825994873,0.768801001713959,-0.670926742628453,-0.430395096611781,-0.654690096125647,-0.545284180749461,-1.95199107186811,-1.94125084309874,-2.35640823226133,1.32566230076109,-0.81115411111104,-1.19978954658174,-0.838721883519672,-0.600026290574736,0.100712317253115,-1.82885782772446,-1.50970877550097,-0.155201071363668,-0.951669883639925,0.000196298127304558,-0.834028003819619,-0.0912536868804649,-0.344392396763737,0.242351960708927,-1.24298752327001,-0.475332590606445,0.919970689207549,0.386304227373047,0.45076486006781,-1.83004420598011,0.904564392716894,-1.51310863511913,-1.65106829088838,-0.999201900262198,-1.85025150688611,0.617294477947265,-1.7990892905483,-0.992648473156318,-1.59144817297711,0.317750736991588,-0.602418773992077,-0.204501579627771,-0.795033004510057,-0.502060406338397,-0.848574012968682,-1.15707292178891,-1.21710977785802,-1.06983862478369,-0.970821736482967,-1.07084782893077,-0.686568823370253,-0.666726092305453,0.867752166327455,0.851772883042024,-0.488066734813917,0.394635757546984,-0.198838905424758,-0.718629885250545,0.0557622928524456,0.649187005178885,0.297007046295298,-0.869867602970553,-0.545339426374993,-1.12981937095371,-0.360281199682311,-1.15553945609554,-0.27611715966045,-1.69679156600036,-0.715630625390902,-0.575029260578566,-0.17110752463215,-2.28280982835849,-0.571545859043721,-1.02508991294659,-1.22406154159437
"TCGA.BH.A0H6.01",0.25521598404198,-0.287476273262899,-1.31264458261166,-0.830248107921867,-1.06946319252023,0.0210800150924623,-0.292938939680545,-0.0476398002480424,-0.222127504411874,-1.03724899903276,-1.91218433000393,-1.58478863198702,-0.726715990465952,-0.294344344531873,-0.415285860150668,0.0912704601333135,-0.357629082734218,-0.0525998093253431,-0.716266824226045,-0.649208973518068,-0.699718677345933,-0.292794958806964,-0.142639905780559,0.180896707956417,-0.565734247011669,-1.20482859187431,0.844484925306481,-0.67846847253143,-1.00548341848879,-0.114755790935385,-0.951992853801806,-0.110091893911758,-0.0537933558848072,0.00582370459881208,-0.0467763572329895,-0.19182325360855,-0.0759130197822895,-0.54946246517921,-0.577806395935188,-0.836867217944181,-1.31996352878152,-0.746889264141637,-0.226462397292369,-0.87505621114649,-0.723042452720551,-0.509016369963376,-0.652601224600951,-1.36080202543124,-1.20255039219646,-0.967546157135102,-0.579897529749418,0.376788648919029,-0.724435695757044,0.193669485437816,0.102615659823816,0.878141047344515,-0.479671167488238,-0.551143092224995,0.221850558669804,-1.15136490691426,-0.494825096094222,0.128856242707217,0.792218150822157,0.0322763290004087,0.0331122253328324,-0.987085133150746,0.216280667104839,-0.562346727454707,-0.44240435057661,-0.763322963780173,-0.586157995923315,0.35542844040891,-1.68418141564348,0.0622015281363382,-1.76410047736538,0.121699902599332,0.317098432527861,0.166448574681997,-0.299874943837405,-0.189088530578942,-0.828760987583051,-0.391488616869158,0.0713393522893998,-0.226086266125411,-0.468253916312563,-1.10452961580246,-0.748523854503336,-0.919691451498793,-1.07461052927841,-0.852179119367554,-0.780853768370571,-0.259521057309041,-0.280621625350776,-0.674235949807489,-0.742700215613249,-0.444021140637685,-0.509697208335804,-1.07900907374581,-1.01986875211389,-1.05412901635815,-0.0549410712909444,-0.865275438769683,-0.84604388597562,-0.612061019155778,-0.613773808783538,-0.665200033455207,-0.77033064880917,-0.937447318336492,-0.54541348618709,-0.377710874746988,0.74502140816858,-0.237323022928838,0.333570861890061,-0.461274888566386,-1.03820760639622,-0.819666467721426,0.374634332078987,-0.121895439927246,-0.480038928394246,-0.0572152884230392,-0.776205711457507
"TCGA.D8.A27V.01",-1.78795378650879,1.66454245417891,1.57335820619666,2.04547300487101,-0.718725263790477,-0.0459075884235845,0.519953326692509,-1.0524596361546,1.94469445120627,0.996339687366078,0.00778735218897957,-0.560038087995414,1.43114201907511,1.87302691015807,2.33509306507575,2.06940435157888,2.11800826327377,1.67291054468474,1.44421368928808,1.62619953343919,1.60382087608146,1.70389970220188,2.01555785125666,1.63826583823975,1.58697081717823,0.893093468947113,0.843258466644587,1.48646138309855,-0.77433780504309,0.21095532631526,1.93614028322935,1.59737796878518,1.94578981414231,2.10884284938342,1.85161790640036,1.54321860488667,1.79913856884026,1.2487439579361,1.51310242005324,1.68986102844407,1.46134556560867,1.73994915425917,1.76733756551032,1.12823445484483,0.761956957074067,1.2096829170783,1.53144483559678,1.31399489819755,0.9998733598038,0.235986867593928,1.64966450009168,0.903891918417458,2.11666313451716,2.12972490280256,1.70788476606219,-0.705819645166867,1.76979078787863,2.08500620219828,-0.196749752603164,1.22523063075397,1.38424833159463,1.24215068007884,1.20734152558999,2.021047579749,0.641396068484125,1.62210957498085,1.4472838889811,1.58755060316593,1.72625483022092,1.02426381272208,1.58088214052626,1.28342206211034,1.10662519004957,-0.00838902188680881,1.10228107031582,1.77825115178956,-1.60095331703758,1.67251833972751,1.80209287219634,1.59328503802992,1.39398894175568,0.344522221644917,1.42909896924182,1.48860346011645,1.40271127398568,0.188780174215113,1.5359561271863,1.1251247011932,1.72522482513424,1.55173503169289,1.65773083973398,1.73567440382684,1.80356527876334,1.82738168061942,1.90112981377979,1.99246201003751,1.47954116789139,1.27745505210391,0.249893839935815,0.597060845995604,0.844564062062677,1.09840285850577,1.43639581335139,1.8821436834479,1.28117267968302,0.490940608095234,1.5426694588509,2.01218512203158,1.36329302107841,2.17986080001039,1.97017315915887,1.90115732713219,1.45428168639424,1.67009357328079,1.62802020954699,1.96424389433395,1.70993591050373,1.80274584908554,1.33974928626986,1.77793908079665,1.80614295570651
"TCGA.D8.A27M.01",-0.318178872760435,0.309409067953257,1.43376843894707,0.401374882924245,0.226855828716412,0.101652517223651,-0.22967263510344,-0.545665687503651,2.10024534930043,1.48373234679284,0.75381569189322,0.619616607994927,0.926140010908153,1.20873187123049,1.01737297491072,1.0369490201174,0.736113691687236,1.52157233896148,1.87992593263372,1.78012676925368,1.67521370248653,1.11861896617064,0.30050152061133,-0.574004771381833,1.91741343144312,1.54118846978945,0.718841049054654,1.82726788132886,1.00463182938662,-0.591114403945885,1.40433106536242,1.63679358512396,1.29833196293351,0.856393408844988,0.784552419245729,1.49613664120418,1.47373231090782,1.90029131256887,1.99597889513752,1.78590003389818,1.38105185321259,1.75455297617266,1.70304958888654,1.64143102987613,1.69974170283276,1.996133522894,1.5839702747598,2.01513171080167,1.84155101821793,1.51499823172006,1.34072600467018,1.83040260831258,-0.207761926708317,0.297418140864265,0.0834807470230308,-0.0973671035758564,1.1609841681648,0.790702447652337,1.17187803676781,1.58788555005736,2.22780499369542,-0.322140606768041,-0.381615658418864,-0.126358394384579,0.983065178770314,0.949984787090193,0.263959152824436,1.42447993527484,1.57566756653796,1.84530875653405,1.30410149739259,1.28563626962102,0.666378022546326,1.03696494932553,1.25602408508895,0.453395845394116,-0.418898842386148,0.177296715618983,0.754955658941465,0.657029877756903,0.57386838149756,1.72765961324869,0.173807102510632,0.465254518718181,0.516346874277786,0.728333004440866,1.54718625371628,1.76232047891397,1.51349382070776,1.66102831297553,1.57264908492544,1.17852989913449,1.14839479532415,1.4035974421863,1.43660331012497,1.19487734775225,1.68946017355859,1.69645114007289,1.58338774686848,1.63541524341125,0.631409229084276,2.14516202528317,1.89493868284963,1.54539802382446,1.9767441375637,2.26556091824761,1.91980213832525,1.54375041942289,2.14725316202938,0.86125095743392,1.13294128779936,-0.0455248501031132,1.00992457168168,0.739240592670639,1.60034953011706,1.36354368462241,2.09244201732367,-0.142390341354073,1.75854835790555,0.990240600907106,0.70756266036917
