"SampleID","hsa00562","hsa00920","hsa00591","hsa00230","hsa00563","hsa00760","hsa00980","hsa03250","hsa04010","hsa04012","hsa04014","hsa04015","hsa04310","hsa04350","hsa04390","hsa04392","hsa04370","hsa04630","hsa04064","hsa04668","hsa04066","hsa04068","hsa04020","hsa04070","hsa04072","hsa04024","hsa04151","hsa04080","hsa04060","hsa04512","hsa04514","hsa04145","hsa04148","hsa04217","hsa04218","hsa04510","hsa04520","hsa04530","hsa04550","hsa04810","hsa04610","hsa04611","hsa04613","hsa04620","hsa04621","hsa04623","hsa04625","hsa04650","hsa04660","hsa04658","hsa04659","hsa04657","hsa04662","hsa04664","hsa04666","hsa04670","hsa04672","hsa04062","hsa03320","hsa04912","hsa04913","hsa04915","hsa04917","hsa04921","hsa04926","hsa04935","hsa04918","hsa04919","hsa04916","hsa04924","hsa04614","hsa04270","hsa04970","hsa04971","hsa04972","hsa04976","hsa04979","hsa04960","hsa04961","hsa04964","hsa04742","hsa04750","hsa04360","hsa04380","hsa04213","hsa05200","hsa05202","hsa05205","hsa05207","hsa05203","hsa05231","hsa05235","hsa05210","hsa05212","hsa05225","hsa05226","hsa05216","hsa05221","hsa05220","hsa05217","hsa05211","hsa05219","hsa05215","hsa05213","hsa05224","hsa05223","hsa05166","hsa05170","hsa05161","hsa05171","hsa05164","hsa05168","hsa05163","hsa05167","hsa05169","hsa05165","hsa05130","hsa05132","hsa05131","hsa05135","hsa05133","hsa05134","hsa05150","hsa05152","hsa05146","hsa05144","hsa05145","hsa05140","hsa05142","hsa05143","hsa05323","hsa05010","hsa05014","hsa05417","hsa05418","hsa05410","hsa05412","hsa05414","hsa05415","hsa04940","hsa04936","hsa04933","hsa04934","hsa01521","hsa01524","hsa01523","hsa01522"
"TCGA.A2.A25D.01",-0.188431049114971,-0.245740842886766,-0.148097672760795,0.915643280106107,0.522046445776235,-0.652271299209828,1.08847688796496,0.0787262482601792,-0.151115727068582,0.456760086565616,-0.823491424360381,0.0778120256051915,-0.732082169751906,0.522212070443918,0.257375990269103,0.338110774125242,0.445521278147523,0.289547270258764,-0.0156979748835659,0.257885394234555,0.670931941264928,-0.409665597063598,-0.882770951510861,-0.105294978952396,-0.268549566404512,-0.0921908456912855,-0.232582162296098,0.337950845957496,0.0941745176256725,-0.537188893909658,-0.225263585450495,1.20925652507908,0.410080454652748,0.264788925259616,-0.927209021646487,-0.338378361486615,0.00540225847026484,-0.136507245497105,-1.07125753662046,-0.45564213829279,-0.142851587915374,-0.0286656626939092,0.146618909035838,0.0111915287209103,0.366073651014615,0.178165237505898,0.280076398558001,0.105093528557188,-0.00606970496262354,0.237281132503305,0.00290895821827057,-0.468926007840525,0.491651341899785,-0.301036443846546,-0.261379193334411,0.0584363493813485,1.14107530380573,0.429526804691358,-0.91753941614496,-0.32935758948325,-0.367352104670373,0.182927127308808,-0.651837922243379,0.0352822632807943,-0.438059751402823,0.564284692364706,-0.283219763769858,-0.41883124378628,-0.482687555259008,-0.172321471295947,-0.111424301056943,-0.387039812995425,-0.193827316830176,-0.809287677293379,0.192560900919668,-1.19189794392728,0.634003951582143,0.486925624087066,-0.215180927515971,0.242671061158821,-0.630530698828005,0.127656330924838,-0.32437519162971,0.0729715295058842,-0.731864670902805,-0.119006383889231,-0.25808495405617,-0.0751386505252316,-0.220987310832275,0.296572324938149,0.466702617620208,0.412983768490344,0.0907472822807184,0.545152647512173,0.0858759998975197,-0.373250486257258,-0.597742916494638,0.231424589605612,-0.0306791605579388,0.277453721878369,-0.0852049713483222,0.736622778516997,-0.20848595431798,-0.4077158241064,0.268673171045103,0.619602253662508,0.00243051745571303,0.214468948410938,0.131485003043083,0.271515276564043,0.245137847513449,0.404855026530077,0.0850472388836623,0.0211674790488681,0.177218447704156,-0.240676449797882,0.132209367334288,0.0540182122481989,-0.0321100603492316,-0.102195239197651,0.7218294646481,0.517400405620145,0.880163001330978,0.99928535910287,-0.168334485346315,0.289399555534455,0.511494313181405,0.412258025863439,-0.07129501981375,-0.0143777340455781,0.203082876257353,-0.118183232858018,0.110372384410914,-0.0229955716560652,-0.261555288486654,-0.379848406725477,-0.48596805249266,-0.189815395973777,0.177816296007867,-0.504023733247344,-0.28121024380386,0.235324634360923,-0.513357006918269,0.361334423960218,0.289900682134347,-0.0661654887348305,0.931290232623649
"TCGA.BH.A201.01",1.20616024486963,0.260004407565103,-0.459004707629484,0.131740629848579,0.421556492660862,1.02927494474844,-0.034699201318598,0.707666767744363,1.2818492561779,0.463471452629874,0.644246055955057,1.10084022408423,0.687295014592628,-0.0998113618888143,1.1316937214274,0.357735777598514,0.822866205170559,1.42888877488946,0.802045044125532,1.41512772987779,1.25721512999913,1.0484862771639,1.12261726522625,1.57752319482405,0.680347125484758,0.857769774016852,0.694369025609676,0.783168918467935,1.42860283995749,1.71540684843602,0.786426801727218,-0.708035510659982,0.672955718150498,0.988152447743914,0.0804227612566881,1.56528090189923,0.680144341406366,0.827398241169354,1.02246111443112,1.36520622376023,0.381234063390593,0.865181819488901,0.507657378684779,1.15050001807147,0.892864237201454,0.773098244354156,1.14124905976686,0.5378683223016,0.961014385730573,1.19267583211835,1.33295737956706,0.776444947747288,0.867075866945839,0.553366703077327,0.826839023934742,1.00432196262636,0.123929751380389,0.736758795890796,0.306595636707349,1.37616262172235,1.4355849662899,0.0199697286145321,1.04984232841751,1.24275211655161,1.23401145656612,0.1552830981069,0.657474451608599,0.637198983867219,1.11507766360651,0.132790536039041,1.45950844568309,1.31774079771445,0.456128618048439,-0.430928109506239,-0.148638399350378,0.77076277977352,1.12922259313472,0.444642077265742,0.339607454902255,1.80636527823509,0.674754221814298,1.40800815063938,1.06959403336637,0.975994207141202,0.698629787467079,0.636361392851756,0.721891851914521,1.2402931505981,1.13666150529677,0.779277732839883,0.907808230686566,1.05196193412352,1.01051587151497,0.986097409525242,-0.607617577157568,0.852101798969228,1.04747170845157,1.05878638410968,1.3467984750367,0.604349889004959,0.930006624886979,0.883794349219666,0.892732727954849,0.962291504251126,0.272887082327044,-0.178082403419129,1.08317267578052,0.872168681954635,0.903882633789168,1.09684185988445,0.989989357450434,0.932059702700812,1.29396750751202,1.02049530572438,0.835876494103959,1.33891742838234,1.19964354253822,1.09113274545398,1.00219178152786,1.01217432508518,0.790168348875139,0.497261086034297,0.363771636792471,0.0901810652805858,0.97654656038942,0.799259210192379,0.49268476501342,0.937439327740741,1.48643390366403,0.920952153730285,0.681966616003356,1.07744677144092,0.841124283054778,1.14452033614438,0.544595475670424,0.722274529980899,1.40237445185617,0.333086020521034,1.43543226885087,0.245679910175841,1.0944310842312,1.42934857138237,1.23667488172884,0.342666433118533,0.909680285632858,1.00545309863788,-0.219890066261584
"TCGA.AC.A23C.01",1.3719750896345,0.767787310113877,1.01902968210905,0.313056130859689,1.35376601237739,0.00213859442363892,-1.32328604640246,1.24602467627858,1.04539758911765,0.855828237925006,1.0424566556304,0.939316356273623,1.18272763547067,0.883677881631004,0.969397200740518,0.187278604573517,0.30274211657124,0.46413534642545,1.20112867940952,0.895207260240974,0.709056817161548,0.924452932241628,0.515822567720585,1.11641200031468,1.5255264502166,0.547629964471943,1.18956036896658,1.63723661580807,1.05371303592227,0.963451415510218,1.22354664428018,-0.384796618594076,1.03749921341818,1.50348387596634,0.935366737142381,0.791971601501964,1.20605420348667,1.24113188558951,1.66377354282667,1.09951488651297,0.0789864321723859,1.03400331124355,0.748349691784074,1.46907829195215,1.4310120619754,1.47566822781986,1.25683434793489,1.46078220424057,1.22414610086849,1.09557777714153,1.03413464659521,1.50206424432061,1.40323960678961,0.684241336548695,0.829602582936572,1.03657329868439,0.887637749612962,1.08125533669928,0.951251825801236,0.924676191976963,0.232646529058659,1.4649616383633,0.860251470096044,0.271031931566101,1.06766327645825,-0.00570153923934621,1.21582198589775,1.55127419454277,1.69212660257919,1.10937166900541,1.23740933438349,0.581123917471265,1.13474299367734,0.423896648511964,-0.706250555034674,0.339819058077488,1.0732186386169,0.716692821908598,0.775100300754249,-0.186884610317713,1.7551210685185,1.06835995145613,0.96651748548344,1.00175264317277,0.15130006375285,0.947042249644731,0.744980681503519,1.15278381898063,0.772528144785011,0.875927786727301,0.961578038994655,1.56453492356814,0.687884012566809,1.19863302715946,-0.941798558552434,1.38465047417063,0.971708546400069,0.547713256139508,0.56614722649175,-0.0319215787282207,0.427796604728059,0.510051992435238,1.24596160422111,1.37514228835887,1.36545256263431,1.04375620256051,0.614166617774657,1.10641324038301,1.01332837581361,1.24357989538046,1.32359479369313,1.38465655968287,1.0751020279011,0.832136572985014,1.01621417133094,1.29788951815812,1.38146236223142,1.30155777950447,1.18555182002131,1.23797753224252,1.05284593512282,1.61261917561798,0.549095591912657,0.206822781690523,0.211295924551264,1.11521141854944,0.581340435378523,0.913660856275084,1.09610488009253,1.2360965405131,0.835691687456046,0.919857087773577,1.02660314618639,1.07994017999595,0.292381447486866,0.163386178810444,0.758296369284646,-0.191027499396343,1.0304914223387,-0.423607886359891,1.29968624154619,0.573189492321016,1.39938112973746,1.1481387005392,0.909680285632858,1.06374868342628,1.41902992692403
"TCGA.AR.A5QP.01",-0.476283828244259,-0.243703190789861,0.408984963849348,-0.085378944779915,-0.269682221115746,-0.301541813733068,-0.0906221859679893,-0.570686257468368,-0.361255479298069,-1.64789849823955,-0.585804729064965,-0.557008240579034,-0.781723674631673,0.0532571002996481,-0.139973514784963,-0.162607171635688,-0.737226649352299,-0.429416126733211,-0.11222183235216,-0.0192355012461247,-0.584965698422441,-0.491547186212536,-0.0933258718235053,-0.713652763667199,-0.404845342731425,-0.380202128759335,-0.306053511754265,0.375894822057619,0.0945361709191658,-0.863154351604204,-0.640071996096047,0.199150194321373,-0.366711921905064,-0.249855928394284,0.0204712483198843,-0.808856540596692,-0.638884592339717,-0.90818401619799,-0.674346432420625,-0.764546761507878,0.2997570680416,-0.331977832779266,-0.590955322051134,-0.235185086567097,-0.335124318067274,-0.486970515180555,-0.114792832715365,-0.452401768517401,-0.333100072344426,-0.267915389700787,-0.257879146049692,-0.485551220841354,-0.473241893367397,-0.354452132318288,-0.385382760158478,-0.659155877909982,-0.19280656036675,-0.840384872200884,-0.380201064456883,0.00752001432635166,-1.04529173738871,-1.02253836905792,-1.17614530309786,0.0283570256533657,-0.43763028105831,-0.361880049367915,-0.424425045992259,-1.04028409119817,-1.26984534067168,-0.614121430822065,-0.853919867741323,-0.539711785876711,-0.798061006542304,-0.127570792324691,-0.471512417508734,-0.534408183512921,-0.527710731783025,-0.51910366915235,-0.256870227928901,0.4379236391027,-1.21925634858303,-0.321529236084238,-0.616288746981831,-0.373850617715006,0.197550006436133,-0.770903158837713,-0.496386227953258,-0.603852896117251,-0.145896398265823,-0.396533460463515,-0.753582253563364,-0.8706607957045,-0.0906718481308591,-1.12253703635314,0.363308174886742,-1.09690915089765,-0.874872186956757,-0.417017541226218,-0.49303411831427,-0.98068850137977,-0.546825855817682,-1.30664489123856,-0.650063333998199,-0.771857844772858,-1.18963074707748,-1.48118032135451,-0.0688506927540775,-0.491062805538231,-0.525735313153585,-0.827389567039399,-0.50961462444718,-0.47282705410822,-0.506107006392507,-0.293479935083554,-0.522875289640816,-1.0611573160915,-0.32824272719021,-0.271697550824585,-0.214915608004629,-0.436258562485251,-0.194710109000137,-0.219731438082986,-0.11890921645268,-0.279250333179194,-0.385207135178991,-0.490615071419522,-0.11611761069036,-0.0507861180686266,-0.197742790804174,-0.245392947291424,-0.619798388577636,-0.510802958153451,-0.399532327485594,-0.583072900638327,-0.711209591258352,-0.118626192699199,-0.8116647390589,-0.648232910388097,-0.130551906982788,0.498324972444296,-0.092808201645025,-0.0896968016534151,-0.576900151080049,-1.62262634506129,-1.06433294791663,-0.299930783736303,-1.76394664951679
"TCGA.C8.A12P.01",0.205001337450691,0.359849360313457,0.411927301718768,1.08467981997279,0.215221679631451,-0.0666019406218933,0.0043795108460367,-0.311585211487577,-0.498148549701372,0.977149086009685,0.121942508922182,-0.331831907003774,-0.601650415952565,-0.880143657583659,-0.214383534458009,-0.336428630970389,-0.627138606962757,-0.0566529489581286,-0.832973792259224,-0.702938699470726,0.395823495540072,-0.274759366483409,-0.50052324447083,0.564504683999866,-0.618100537245302,-0.581605763585644,-0.586197731508168,-0.502199683678097,-0.618282470556255,0.718841049054654,0.846299222212698,0.777744161451764,-0.431578855886243,-0.362969088558126,-1.62446281780495,0.516114562483755,-0.449738017649563,1.18112945952124,-0.516470722828677,0.488951293580412,-1.20578837221719,0.829264763860564,-0.68769232314084,-0.488135366783407,-0.187857647324493,-0.127276384649463,-1.0378336231934,-0.222409309586646,-0.98269190345423,-0.655770166499318,-0.819889873819578,-0.0890161404672957,-0.470494214481966,0.0215645702878958,0.32511934450566,0.0472251706564118,-0.458855361275335,-0.391460082781529,0.519358399871397,-0.382378449986768,-0.491175352121315,-0.840604211680224,-0.363359745732656,-0.125674838628284,0.494320366533969,1.05159860499824,0.706633310605796,0.36264071623251,0.0103178451376779,-0.499704428071444,0.90213711012695,0.53722931477295,0.412375273391514,0.0498898899117556,0.0340326667788537,-0.0442967114812368,0.593184742749917,-0.287208997276915,0.312349066170724,-0.46860618706531,0.0815371205059773,-0.0448032542084595,-0.336867857002513,-0.417145345608462,0.696305669744301,0.774465582663341,-0.325982166630771,0.963902291331044,-0.794019240715444,0.132946214627446,0.887523811983514,0.245045462982683,-0.884389972950243,1.30902068261258,0.525968784267816,1.45927665277509,-0.64607747241712,0.601729115193266,-0.221173404783185,0.0228011276630147,-0.505511914133666,1.41557021175862,-0.663356893857682,0.564405460718719,1.76243206685022,0.171529233100118,-0.877626328879274,-0.118313353240096,-0.15591241928046,0.606117926212084,-0.0564497295232919,-0.22780493253234,-0.271226137641159,-0.536707001673274,-0.133549234384619,0.249376996263905,-0.243273722187724,-0.0405387605858924,-0.128994732234982,-0.250269003218794,0.258313554238618,-0.178224791619471,0.518236218390382,-0.29949160049609,0.723941559679551,0.435073742579576,-0.096931871559016,-0.564909941445438,-0.37239316953031,0.412485532145442,-0.308768862881077,0.389982996689493,0.169228552281132,0.0777257727956209,-0.350721864107104,0.432679865742028,-0.338498445047915,0.577446070510265,0.859062205928814,-0.356489148012883,-0.340080078564186,0.807167638897304,-0.522664735077177,1.13256295357927,0.99139019563766,0.0196747598660842,1.70467587033929
"TCGA.BH.A0W3.01",-0.485912509304205,-0.491481685773533,-0.341311192852693,-1.72972692831675,-0.050814647493715,-1.94734297946765,1.44153283924545,-0.575033590454622,-0.968368973587289,0.0524002811940208,1.81863843441309,-0.593455996464869,0.497917585615915,-1.04552096904046,-1.35112060166324,-1.56467349120479,-1.20971111554701,-1.56126268870019,-1.16263126481411,-1.20120302051359,-1.81261963955141,-0.420538482721512,-0.708358666463655,-0.161864290443751,-1.40054823538777,-1.44802268487191,-0.101740237694275,-1.12020070618079,-1.45301443726829,-0.889863895796566,-0.978632623388295,-1.31509688492,-1.17726979895929,-0.855414697829846,0.782678930124898,-0.896156380498228,-0.478302459311089,-0.268043058684756,-0.0210445051022724,-1.50881611862314,-1.37888251299136,-1.65297768000571,-0.733336690363393,-0.828444764394008,-0.988114068977307,-0.730238762737329,-1.03013548451032,-1.48371007931629,-0.667000545343263,-0.922521096131194,-0.840907096946584,-1.25810111868559,-0.951154840840027,-1.16783302197036,-1.2535860220561,-1.64251447209861,-0.488928334213042,-0.941312732590161,-0.765458990362207,-1.27630825427498,-0.15117612634153,0.764917836931224,0.378772527740084,-1.61008129975806,-1.13623537479876,-2.11024028788037,-0.320645232553732,0.0385260800582038,0.721686368084494,-2.35320419525789,-0.154894768285436,-1.67532947625163,-0.983575187887665,0.675689918402167,-0.948260629906523,1.47033441609505,-1.5601101615677,1.36902955368663,2.09408562843411,-0.248807570751343,0.340659325503788,-1.39367769800653,-1.2235094588668,-1.37746609042622,-1.55669405071673,-1.25890165266574,-0.988570194488477,-1.05049705897671,-1.31345135396259,-1.28872326839997,-1.2922462613444,-0.750575878325366,-0.340886923214103,-0.27542386481333,0.112629008631609,-0.653935808668595,-0.37045343034013,-1.45590997258417,-1.22991754269368,0.0928845937430179,-1.38671493539391,-1.64718950286449,0.366687573515306,-0.210533360054942,0.0313863736861775,-0.290305445132196,-1.45981907046929,-1.08085241366831,-0.779766795421047,-1.01405631967718,-0.772488727672048,-0.973345087261467,-1.24744004078508,-1.30705204277315,-1.16674587756205,-0.550879933133134,-1.03985372414195,-1.13767074057859,-1.18519896221527,-0.918313134461577,-1.13111995605134,-0.91339182365569,-0.988673950618543,-1.01375956143004,-0.577294339316504,-1.04042550647109,-1.08756807507289,-1.12140445677546,-1.00956438434376,-1.30040775631156,-1.33624011251707,-1.08517635940901,-1.18285876123395,-1.23483627699646,-0.569392275747731,-1.14932882369802,-0.856055252235616,-1.82882164396702,-0.303130797720309,0.0614199775439603,-0.941406655705937,-1.59103068152207,0.270998085242071,0.521902050708942,-0.176862795189221,0.0384750859603419,-0.851357629661619
"TCGA.AC.A8OQ.01",-0.403844797479324,-1.8440751476992,-1.0415876057746,0.117051779133755,-1.5538344451105,0.268851870400304,-1.17168759403965,-0.945584445719402,-1.00534788091701,0.118481423980569,0.0809576822719883,-0.591030516306999,-1.58789246749867,-0.307111882734813,-0.312274049227884,0.0109339305065377,-0.0618895974347298,0.275439142891759,-0.168706509834991,-0.312004152796686,0.119150530069999,-0.92450446250541,-0.384130700670771,-0.716980370225514,-0.817289619611562,-0.150473980042645,-1.7725194389747,-0.410687741318977,-0.226503457714894,-1.06661021629399,0.622468481013136,1.42410028999755,-0.823382571738181,-0.816966521992667,-0.704795835013158,-0.848376707641938,-0.884754880967654,-1.51387018589986,-1.78643533949848,-0.355923180444248,-0.387104676592595,-0.904611268569851,-0.655365941049537,-0.720821374121562,-0.754518660212896,-0.719713776112437,-0.295585883845974,0.232133583451445,-0.960414085239765,-0.404605087020546,-0.659242656215583,-0.491821301173095,-0.913877997294347,-0.221098812606932,-0.539161446550654,-0.279588368065033,0.768801001713959,-0.947803035751032,-0.430395096611781,-0.53734785914247,-2.42558271194281,-2.20185565723877,-1.84735150007624,-0.654690096125647,-0.545284180749461,1.14483554079461,-1.95199107186811,-1.94125084309874,-2.35640823226133,-0.747747127465125,-1.02680241556958,-0.66530225580788,-0.956010580753802,-0.17076405271809,-0.979966276734686,-2.61667002821306,-0.227934462119153,-1.50970877550097,-2.21306047807409,-2.58402840296014,-0.834028003819619,-0.0912536868804649,-0.344392396763737,-0.356250090351791,0.940570442408273,0.242351960708927,-0.268047618766351,-0.475332590606445,-0.612624157207388,-0.121881334217091,0.45076486006781,-0.618572758619883,-1.67546790252455,-0.416952713956299,0.904564392716894,-0.530037217267596,-1.65106829088838,0.249555787050231,-0.862851390692035,-1.85025150688611,-0.581616543551591,0.617294477947265,-1.7990892905483,-0.678841712177155,-0.761555483746558,-0.613540571117423,-0.596482508010676,-0.602418773992077,-0.761378000236765,-0.204501579627771,-0.795033004510057,-0.502060406338397,-0.848574012968682,-0.449251890866108,-0.334450721058366,-1.21710977785802,-1.06983862478369,-0.970821736482967,-1.07084782893077,-0.686568823370253,-0.0949873350057893,-0.666726092305453,0.867752166327455,0.851772883042024,-0.488066734813917,0.394635757546984,0.469737116248479,-0.198838905424758,-0.718629885250545,0.0557622928524456,0.649187005178885,-0.869867602970553,-1.17514327751082,-0.545339426374993,-0.757066687291726,-0.360281199682311,-0.704595486303076,-0.27611715966045,-1.69679156600036,-1.07896537871039,-0.715630625390902,-0.17110752463215,-2.28280982835849,-0.668497316214197,-0.706282226393438,-1.22406154159437,-0.182789273188642
"TCGA.BH.A0H6.01",0.156969893558639,-0.0101882604845262,1.88800013287769,-0.595242723889006,-0.408112258570597,-0.323538784947638,2.06544469208083,-0.726715990465952,-0.294344344531873,0.453017209337471,-0.107648418146034,-0.779038005300841,-0.515832447679627,-0.750839805368724,-0.187347893976802,0.267180404428985,-0.542896107519999,-0.969051998521147,-0.716266824226045,-0.649208973518068,-0.570802677570997,-0.292794958806964,-0.722245744490355,-0.337039007120762,-0.681802240534512,-0.45217090563946,-0.142639905780559,-0.340839314726364,-0.565734247011669,0.844484925306481,-1.43816624386659,-1.00548341848879,-0.512987787358325,-0.951992853801806,0.345548514873234,-0.110091893911758,-0.287872848234248,-0.499628947100179,-0.050976331084389,-0.258341429742486,-0.941610778127115,-0.0759130197822895,-0.0272413332230084,-0.597660230382221,-0.836867217944181,-1.31996352878152,-0.746889264141637,-1.08367664803409,-0.181023948006162,-0.520334503099923,-0.226462397292369,-0.87505621114649,-0.421493941025114,-0.692544935452655,-0.481661589899667,-0.998869951054641,-1.36080202543124,-0.601702150340984,-0.967546157135102,-0.387233142779729,1.5894081454273,0.315543778108077,0.01568557460933,-0.579897529749418,0.376788648919029,-1.03818321855272,-0.724435695757044,0.193669485437816,0.102615659823816,0.326826183039485,-0.399728434284996,-0.171177666563866,-0.352433191211527,0.346885409050865,0.602698167228931,0.681852951729038,-0.962843497934561,0.792218150822157,0.712566350134854,0.281721576747597,0.216280667104839,-0.562346727454707,-0.44240435057661,-0.572402552312443,0.151067651980573,-0.763322963780173,-1.35279766166544,0.35542844040891,-0.582178437972609,-0.841308123019145,-1.76410047736538,-0.335334874545941,0.307243292376863,-0.0998456949433277,0.317098432527861,-0.194219413547513,-0.299874943837405,-0.803690508951374,-0.46285516146108,-0.828760987583051,-0.111459055147522,-0.391488616869158,0.0713393522893998,-0.506013629846338,-0.837260579535902,0.121888967933608,-0.225200013913824,-0.748523854503336,-0.507141818950554,-0.919691451498793,-1.07461052927841,-0.852179119367554,-0.780853768370571,-1.09008538252225,-1.32817563261981,-0.280621625350776,-0.674235949807489,-0.742700215613249,-0.444021140637685,-0.509697208335804,-1.11691363908567,-1.07900907374581,-1.01986875211389,-1.05412901635815,-0.0549410712909444,-0.865275438769683,-1.07578075822095,-0.84604388597562,-0.612061019155778,-0.613773808783538,-0.665200033455207,-0.937447318336492,-0.648817558221287,-0.54541348618709,-0.585612100455832,0.74502140816858,0.369920943139298,0.333570861890061,-0.461274888566386,0.828219903376289,-1.03820760639622,0.374634332078987,-0.121895439927246,-0.0657388143750127,-0.497273186209481,-0.776205711457507,-0.319730411848119
"TCGA.D8.A27V.01",1.46210402281189,2.00994002838728,1.16418501700042,0.53901196724632,1.44719204588602,0.787002747899071,-0.479724880365862,1.43114201907511,1.87302691015807,0.872219458889639,0.0115111704480483,1.34515818485133,1.722947411508,0.457499209439083,1.49696424022242,1.17890199435874,1.64740887799172,1.25308828152717,1.44421368928808,1.62619953343919,1.22979486288558,1.70389970220188,1.83674259968404,1.79049001455621,1.90757499050188,1.52155748054886,2.01555785125666,1.60362534286125,1.58697081717823,0.843258466644587,1.10185722896867,-0.77433780504309,1.83882578850182,1.93614028322935,0.536946990706137,1.59737796878518,1.24245191993008,1.38198913435739,1.80018553406729,1.42645545296673,0.605562646654959,1.79913856884026,1.08057288451268,1.79004698944312,1.68986102844407,1.46134556560867,1.73994915425917,1.29502348093051,1.65236045097887,1.70100743912335,1.76733756551032,1.12823445484483,1.29772873758906,1.58177362404836,1.66357337203733,1.15275489738871,1.31399489819755,1.85199706824138,0.235986867593928,1.91531909190534,1.1844090676602,1.11499490264344,1.29794719984683,1.64966450009168,0.903891918417458,0.0593630850214282,2.11666313451716,2.12972490280256,1.70788476606219,1.36047662394716,0.971090265041112,1.12218977849548,1.38873115941079,0.422892154084211,0.393266371666754,0.136054185263799,0.674333329908383,1.20734152558999,0.872909813261509,1.53133807558842,1.4472838889811,1.58755060316593,1.72625483022092,1.41941187279184,0.60636231387279,1.02426381272208,1.59497068203758,1.28342206211034,1.67515417386318,1.03024933851112,1.10228107031582,1.46620975437575,2.00013648351891,1.28769441767323,-1.60095331703758,0.69686978001315,1.80209287219634,1.12526744140662,1.66292721643807,1.39398894175568,1.98371347282786,0.344522221644917,1.42909896924182,1.21331769174521,-0.102005714480077,0.771635805063568,1.60154338142139,1.5359561271863,1.75986569719108,1.1251247011932,1.72522482513424,1.55173503169289,1.65773083973398,1.5174933899338,1.57648170623919,1.80356527876334,1.82738168061942,1.90112981377979,1.99246201003751,1.47954116789139,1.37467008285504,1.27745505210391,0.249893839935815,0.597060845995604,0.844564062062677,1.09840285850577,1.49799241609832,1.43639581335139,1.8821436834479,1.28117267968302,0.490940608095234,2.01218512203158,2.08215642598876,1.36329302107841,0.953997438590605,1.97017315915887,1.84794214965991,1.45428168639424,1.67009357328079,0.0367253473974195,1.62802020954699,1.70993591050373,1.80274584908554,0.741909476518001,1.46434913108749,1.80614295570651,-0.296806344583537
"TCGA.D8.A27M.01",1.68121249762948,-0.436872609576474,0.400157950241089,0.624735181964864,-0.0601572508445772,1.98644870607133,-0.935194008353675,0.926140010908153,1.20873187123049,0.101186749891902,1.54882165896598,1.1026101690643,0.367716991327074,0.24568950618785,1.64942210275252,1.2055359276439,1.72424697864432,1.96003772630818,1.87992593263372,1.78012676925368,1.97047144752942,1.11861896617064,1.12108733290127,1.58572336812847,1.13361546348298,1.56336337364668,0.30050152061133,1.30729470598244,1.91741343144312,0.718841049054654,2.18672501896197,1.00463182938662,0.715704700430359,1.40433106536242,-0.110436997515165,1.63679358512396,0.856460552229641,0.51419800567372,0.843624742386713,1.74020788751476,0.695934510491834,1.47373231090782,0.778981057585945,1.8683876904895,1.78590003389818,1.38105185321259,1.75455297617266,1.87749856407981,1.38936213595002,1.65102523001167,1.70304958888654,1.64143102987613,1.5857770740784,1.74697806194356,1.80059241028937,1.875645558461,2.01513171080167,1.32074023085996,1.51499823172006,1.22966512744064,-1.29087941344937,-0.21657777497418,0.756726677674465,1.34072600467018,1.83040260831258,0.902017046130685,-0.207761926708317,0.297418140864265,0.0834807470230308,1.1177232750456,0.806452116169979,1.23999431632849,1.01354622897766,-1.56500231843991,-1.24466479612577,-1.38522144903468,1.3952005578855,-0.381615658418864,-0.852385849981297,0.0502078057569975,0.263959152824436,1.42447993527484,1.57566756653796,1.69132074990311,1.12812674263646,1.84530875653405,1.42489713565808,1.28563626962102,1.48019923220854,1.37799673534716,1.25602408508895,1.68299463153913,0.409230262986615,0.520191223776341,-0.418898842386148,0.0950766217797245,0.754955658941465,2.14854689718725,1.37047478372815,0.57386838149756,1.37326575749678,1.72765961324869,0.173807102510632,-0.0123239040032162,0.580938527765453,-0.725272125056564,1.19103736424613,1.54718625371628,1.4309143740615,1.76232047891397,1.51349382070776,1.66102831297553,1.57264908492544,1.62583746032866,1.59762315078278,1.14839479532415,1.4035974421863,1.43660331012497,1.19487734775225,1.68946017355859,1.78609616439038,1.69645114007289,1.58338774686848,1.63541524341125,0.631409229084276,2.14516202528317,1.63956561530936,1.89493868284963,1.54539802382446,1.9767441375637,2.26556091824761,1.54375041942289,1.35447706511074,2.14725316202938,0.73176036392516,1.13294128779936,0.904768437107442,1.00992457168168,0.739240592670639,-1.40062876626021,1.60034953011706,2.09244201732367,-0.142390341354073,0.438067883248125,0.527782895095394,0.70756266036917,0.292281857623422
