"SampleID","hsa00562","hsa00920","hsa00561","hsa00230","hsa00450","hsa00760","hsa03250","hsa04010","hsa04012","hsa04014","hsa04015","hsa04310","hsa04350","hsa04390","hsa04370","hsa04371","hsa04064","hsa04068","hsa04020","hsa04070","hsa04024","hsa04022","hsa04151","hsa04080","hsa04060","hsa04512","hsa04514","hsa04144","hsa04145","hsa04148","hsa04218","hsa04520","hsa04550","hsa04810","hsa04611","hsa04613","hsa04620","hsa04621","hsa04625","hsa04650","hsa04612","hsa04660","hsa04658","hsa04659","hsa04662","hsa04664","hsa04666","hsa04670","hsa04672","hsa04062","hsa04910","hsa04923","hsa04915","hsa04917","hsa04921","hsa04918","hsa04919","hsa04928","hsa04916","hsa04979","hsa04961","hsa04725","hsa04723","hsa04722","hsa04360","hsa04380","hsa04714","hsa05200","hsa05202","hsa05205","hsa05207","hsa05203","hsa05231","hsa05235","hsa05210","hsa05212","hsa05225","hsa05226","hsa05214","hsa05216","hsa05221","hsa05220","hsa05217","hsa05211","hsa05215","hsa05213","hsa05224","hsa05223","hsa05166","hsa05170","hsa05161","hsa05164","hsa05168","hsa05163","hsa05167","hsa05169","hsa05165","hsa05132","hsa05135","hsa05150","hsa05152","hsa05145","hsa05140","hsa05321","hsa05010","hsa05016","hsa05417","hsa05412","hsa04936","hsa04933","hsa04934","hsa01521","hsa01522"
"TCGA.A2.A25D.01",-0.188431049114971,-0.601733147399116,0.880562713101013,0.421336738190348,-0.467372070304139,0.484247892185788,0.0787262482601792,-0.151115727068582,-0.494270417933046,-0.823491424360381,-0.0167810226242788,-0.732082169751906,-0.891268491933892,-0.692500553733809,0.445521278147523,-0.916765534850354,0.111533459974382,-0.409665597063598,0.460856291311132,-0.105294978952396,-0.452790327784026,0.423452914791279,-0.232582162296098,-0.332387218792981,-0.477055411958456,-0.661206422380976,-0.196457530146861,-0.229166519848514,1.20925652507908,-0.30974404247187,-0.927209021646487,-0.518939233980712,-0.761244889521015,-0.45564213829279,-0.173941247368314,-0.428538467932266,-0.0458604288806481,0.468922665351057,0.142900057609743,0.0450328175963721,0.872732147612013,0.0178632176587175,0.237281132503305,-0.114091755435973,-0.0686993207399686,-0.301036443846546,-0.261379193334411,0.221112948976617,1.14107530380573,0.429526804691358,-0.342925505528512,0.375777221398162,-0.244251360959995,-0.651837922243379,0.0352822632807943,-0.283219763769858,-0.516483348996527,-0.0486908811705038,-0.482687555259008,0.505898398646773,-0.215180927515971,-1.1812479792809,-0.266176360306812,-0.0405602404141634,-0.32437519162971,0.384238358486676,0.231424739957267,-0.107758422127535,-0.25808495405617,-0.337611727808544,0.382111691241187,0.296572324938149,0.466702617620208,0.0837515842739984,-0.476537422798403,-0.382973603559588,-0.320441937447116,-0.635734183001836,-0.325395489818084,-0.597742916494638,0.701318864817219,-0.0306791605579388,0.277453721878369,-0.101751067717736,-0.20848595431798,-0.400161086053982,-0.329474043424544,-0.527422800853678,0.00243051745571303,0.214468948410938,0.0402346175731178,0.360851510405018,0.534144383922319,-0.651345463643404,0.0211674790488681,0.177218447704156,0.285282993349249,-0.00230505426091408,-0.040327227750732,0.880163001330978,0.278678292469763,0.292464259201372,0.0512823994013153,0.222525936168019,0.910253731867377,-0.229941710449713,-0.0631134242170339,-0.0750170356046954,-0.274427240449221,0.455319870866036,-0.513357006918269,-0.286350035696297,-0.342484067703548
"TCGA.BH.A201.01",1.20616024486963,0.266551401570469,-0.529434902269456,0.876969500078258,0.583910809188569,1.06931189844438,0.707666767744363,1.2818492561779,1.17849150731843,0.644246055955057,1.11385962097852,0.687295014592628,1.54929025241598,1.44181334158583,0.822866205170559,1.38534065287144,0.800190250982383,1.0484862771639,0.318709578325968,1.57752319482405,0.958414290918387,-0.0709151175877598,0.694369025609676,0.283488824094289,1.5570182314927,1.46761731052989,1.06353197220438,1.28145520871529,-0.708035510659982,1.16742113590008,0.0804227612566881,1.62455968370533,1.37756372051154,1.36520622376023,0.738276088626406,0.740179374837594,1.08122087479299,0.602330473667348,0.882479697633844,0.68683981917324,0.562564826755331,1.00849070645109,1.19267583211835,1.31243247506473,0.565057101856689,0.553366703077327,0.826839023934742,1.12156858962807,0.123929751380389,0.736758795890796,-0.480756450525136,0.787802359700599,0.788680796370826,1.04984232841751,1.24275211655161,0.657474451608599,1.6069194792182,1.47682192573459,1.11507766360651,0.852653644975442,0.339607454902255,0.26931276604037,0.854710178313257,-0.743750176651088,1.06959403336637,1.0719021845837,1.13322721034714,0.610410091349915,0.721891851914521,0.487106612066525,1.17335365276423,0.779277732839883,0.907808230686566,1.27700837963412,0.859268808618714,1.27766918888201,0.875896847218509,0.785289469507153,1.09048309311795,1.04747170845157,0.635689331102157,1.3467984750367,0.604349889004959,1.22837422426443,0.892732727954849,0.652727824786709,0.877603279458418,0.901129875836852,1.08317267578052,0.872168681954635,1.06294872422648,0.917502592833774,0.894539181623795,1.37012307293499,1.02049530572438,0.835876494103959,-0.0720626423907518,0.947521367127121,1.05165646443433,0.363771636792471,0.709344379880942,1.36168347631845,0.6220058766095,0.987539441126841,-1.10742379714802,0.564714240187383,1.08145705279999,0.694946733530568,0.814245462893359,1.27842927074419,1.23667488172884,1.53571524555784,0.703051135210415
"TCGA.AC.A23C.01",1.3719750896345,1.41688452662043,-0.0724984877274977,0.963718265901504,1.25910522585842,-0.344758055665377,1.24602467627858,1.04539758911765,0.492443170546971,1.0424566556304,0.445081985383399,1.18272763547067,1.29630772619151,1.50126328657382,0.30274211657124,1.46351234181689,1.05599099494695,0.924452932241628,0.285093801606504,1.11641200031468,1.01361633061201,-1.90309276767842,1.18956036896658,1.11780816292525,1.15138567418987,1.0322143544808,1.17436476476935,1.37792571224286,-0.384796618594076,0.978170929730458,0.935366737142381,1.31036167618524,1.56555628725309,1.09951488651297,0.647869151094036,2.06098004231725,1.48322896001903,1.14371927588129,0.875556751515639,1.17675041219092,1.34660254320171,1.2513082088462,1.09557777714153,0.94140789736719,0.854798043708641,0.684241336548695,0.829602582936572,0.904080443093688,0.887637749612962,1.08125533669928,-0.667218064513857,0.126117012661027,-0.0486980906586907,0.860251470096044,0.271031931566101,1.21582198589775,1.45583048803652,0.653282802681325,1.69212660257919,0.985803415748256,0.775100300754249,1.38482684614201,0.560969309547795,-0.974757691462752,0.96651748548344,1.88552636992663,0.991936316478491,1.01460852003199,0.744980681503519,1.12082002778487,0.544050706470075,0.875927786727301,0.961578038994655,1.31059032556146,1.06058675728756,1.11218424326132,0.993819924562976,1.03280926538998,0.63096401430675,0.971708546400069,1.08485261901414,0.56614722649175,-0.0319215787282207,0.861939510940111,1.24596160422111,0.756328717616925,1.11089140695252,0.632649015266648,0.614166617774657,1.10641324038301,0.884757218592773,1.1472095000787,1.03859090143754,1.57457350920814,0.832136572985014,1.01621417133094,0.211687103248056,1.71173329415503,1.36189576840333,0.549095591912657,0.991327641851445,0.978261065581895,1.44153170446148,1.3417468552977,-1.43683264219789,0.875927581952254,0.945865202362334,0.959782600652157,1.28720846880238,0.610280994592604,1.39938112973746,0.530531765053585,1.24385205789983
"TCGA.AR.A5QP.01",-0.476283828244259,0.0283376905324086,0.00862144178381049,-0.422042832795886,-0.152747903185337,0.580105836714032,-0.570686257468368,-0.361255479298069,-0.205316160835236,-0.585804729064965,-0.465711866407742,-0.781723674631673,-0.717229144800109,-0.510295602883249,-0.737226649352299,-1.06346258092726,-0.277478773114108,-0.491547186212536,-1.04737155750217,-0.713652763667199,-0.290524266110352,1.27749101194732,-0.306053511754265,0.602166212597917,-0.957066252385421,-0.759903370852229,-0.878066807017355,-0.345445062391181,0.199150194321373,-0.817436841756655,0.0204712483198843,-0.512298737084188,-0.457037269723021,-0.764546761507878,-0.952248621030605,-0.4169389304544,-0.539297638859835,-0.255664111268711,-0.146949327980769,-0.635373741920243,-1.05156854517002,-0.339469056495322,-0.267915389700787,-0.176721488909423,-0.595359521276736,-0.354452132318288,-0.385382760158478,-0.621824600091369,-0.19280656036675,-0.840384872200884,0.177211214995659,-0.109601689574464,-0.629017004341421,-1.17614530309786,0.0283570256533657,-0.424425045992259,-0.552355397823099,-0.343343505928219,-1.26984534067168,-0.1930936914793,-0.256870227928901,-0.637471656592826,-0.244924334701288,0.234505972205877,-0.616288746981831,-0.747573115866675,-0.306478277176491,-0.720329083344669,-0.496386227953258,-0.892710610416764,-0.63206229053661,-0.396533460463515,-0.753582253563364,-0.98217027810255,-0.874972021857337,-0.432659981383923,-0.693763182304469,-0.684012550683231,-0.333093017534211,-0.874872186956757,-0.58792627661987,-0.49303411831427,-0.98068850137977,-0.44839176304552,-0.650063333998199,-0.602298876952856,-0.843956849564143,-0.396560738170126,-0.0688506927540775,-0.491062805538231,-0.502831627660015,-0.486016463265586,-0.338623947998187,-0.302936072242013,-0.293479935083554,-0.522875289640816,-0.312287936894445,-0.446661889408685,-0.593392512721466,-0.11890921645268,-0.500029644834107,-0.609819093653925,-0.705050278220661,-0.0481446970717672,0.523539573561895,-0.511643007323605,-0.325233141010302,-0.831719217970791,-0.485797112119488,0.204885837228433,-0.576900151080049,-0.487236466117543,-1.23540670084883
"TCGA.C8.A12P.01",0.205001337450691,-0.0951969291323105,0.270399765037694,0.10873856925286,-0.218776379263461,1.58793643280582,-0.311585211487577,-0.498148549701372,-0.100415549534709,0.121942508922182,-0.180126573122994,-0.601650415952565,0.277029833085945,-0.0495754376293467,-0.627138606962757,0.337075594707734,-0.833682806018421,-0.274759366483409,0.206977139515559,0.564504683999866,-0.710521302987273,0.53899564948168,-0.586197731508168,-0.624406603956201,0.195550850332996,0.481173928954201,0.46639034186737,-0.113137808428561,0.777744161451764,0.165499380934909,-1.62446281780495,0.152686861526788,0.0272593254219836,0.488951293580412,-0.258821742010774,-0.709891693645389,-0.0245639192859453,-0.249472974511511,-0.852632656350639,-0.0181382181985387,0.236343024293,-0.897983272493929,-0.655770166499318,-0.95031188357185,-0.0810485944077274,0.0215645702878958,0.32511934450566,0.0371371269082286,-0.458855361275335,-0.391460082781529,1.51653684063399,-0.295559937834856,0.427503290652204,-0.363359745732656,-0.125674838628284,0.706633310605796,-0.381615568524534,-0.934994329453525,0.0103178451376779,0.457448150052151,0.312349066170724,0.188371770782336,-0.473225797889344,0.322732694616201,-0.336867857002513,-0.379712836597602,0.343251030342633,0.161453493713983,-0.325982166630771,-0.924430546565805,-0.343078467478171,0.132946214627446,0.887523811983514,0.146361991935143,-0.497819409161275,-0.233982626983461,-0.732700571479444,-0.995875900062535,0.276877739364922,-0.64607747241712,0.799108061151278,-0.221173404783185,0.0228011276630147,0.0674796068063757,-0.663356893857682,-0.602298876952856,-0.543841879316044,-0.00645864394413889,-0.877626328879274,-0.118313353240096,-0.275509408105366,-0.0073726370170315,-0.0852249116433609,-0.66821845838412,-0.536707001673274,-0.133549234384619,0.306600082484743,-0.287872464009946,-0.109293256813214,0.518236218390382,-0.554541240550008,-0.293386132358823,-0.106424764348966,-0.689644127995282,0.75281608725287,-0.594629868598239,-0.456376615496254,-0.0890703588973954,-0.952146624522102,-0.386511296575316,-0.522664735077177,0.293863319676521,-1.00599106048692
"TCGA.BH.A0W3.01",-0.485912509304205,0.470228552272156,-1.0502483627551,-0.91479599680351,-0.118364411034056,-1.38432093684238,-0.575033590454622,-0.968368973587289,-1.54468849482756,1.81863843441309,-1.03760090654525,0.497917585615915,-0.494973732898627,-0.225760997007858,-1.20971111554701,-1.33301385293706,-1.2206356263377,-0.420538482721512,-0.959330237522616,-0.161864290443751,-1.39911968371998,-0.132252618719701,-0.101740237694275,-0.0191937624050942,-0.74630725972489,-0.828717661150949,-0.90319221263984,-0.880404876440298,-1.31509688492,-0.77303641369048,0.782678930124898,-0.780503504354535,-0.318321175859672,-1.50881611862314,-1.44530651937525,-1.51064643086739,-0.664159366346586,-0.97409704713584,-1.4969891318432,-1.4695530773959,-1.10065314876762,-0.634110266394624,-0.922521096131194,-0.790115589398193,-1.27986211886107,-1.16783302197036,-1.2535860220561,-1.51571456084744,-0.488928334213042,-0.941312732590161,-0.507054013376841,-0.582969456484135,-1.76010625065617,0.378772527740084,-1.61008129975806,-0.320645232553732,-0.0789741229980331,-0.970177939601646,0.721686368084494,-1.08977694192942,2.09408562843411,-1.04683687200392,-1.19663633285758,-1.15634949558115,-1.2235094588668,-0.854030630781099,-0.652629366917085,-0.956739620292957,-0.988570194488477,0.820606496300194,-1.45319714801955,-1.28872326839997,-1.2922462613444,-0.653668918425896,0.116603245671007,-0.914324771623398,0.00316609298569694,0.355918395016529,-1.73159384850505,-0.37045343034013,-1.20360515098132,-1.22991754269368,0.0928845937430179,-1.63087985468162,0.366687573515306,0.175657318291558,0.688213956618624,-1.44017823578998,-1.45981907046929,-1.08085241366831,-0.843579075649432,-0.644443220917276,-0.86127605411546,-0.0968701364724113,-1.30705204277315,-1.16674587756205,-0.312485775308696,-0.402203155351299,-0.784634146782157,-0.988673950618543,-0.860026507859103,-0.889377128650981,-0.896173715129218,-1.10747132043955,-0.196949022606565,-0.495096083008663,-1.36404598825824,-0.128063382681366,0.624091154550591,-1.60253467544217,0.270998085242071,-1.41014948703834,0.51178863729068
"TCGA.AC.A8OQ.01",-0.403844797479324,-2.00621993441162,1.44722656852783,-1.15517077466025,-1.18607833987339,0.5929970775299,-0.945584445719402,-1.00534788091701,-0.418937991607172,0.0809576822719883,-0.0615817344010238,-1.58789246749867,-1.59683833643753,-1.61759309929207,-0.0618895974347298,-1.40163021319884,0.185184564009943,-0.92450446250541,1.05681599000906,-0.716980370225514,-0.667647111542058,1.33719828049103,-1.7725194389747,-1.08764653628867,-1.02916639273175,-0.53210071260035,-0.5944142014372,-1.49955777884367,1.42410028999755,-0.975447905181255,-0.704795835013158,-1.14501776017111,-1.57950854553121,-0.355923180444248,-0.239620895559934,-0.270011455734766,-0.497929898304645,-0.412642994467836,0.243609330385897,0.218016021696722,-0.0589541619617283,-1.12918628736189,-0.404605087020546,-0.530994499340568,-0.256947912616559,-0.221098812606932,-0.539161446550654,-0.408234825994873,0.768801001713959,-0.947803035751032,0.587136038945349,-0.173732619482027,0.791724427036994,-1.84735150007624,-0.654690096125647,-1.95199107186811,-0.757020730663073,-1.2370072036905,-2.35640823226133,0.741960741251961,-2.21306047807409,-0.951669883639925,-0.638192016451036,1.18400917435415,-0.344392396763737,-0.691973846943757,-0.68766208444445,-0.198330493038557,-0.268047618766351,-1.85967915777503,-0.523815515358762,-0.121881334217091,0.45076486006781,-0.628462130925954,-1.83004420598011,-1.46394198805061,-1.44068339947406,-1.51310863511913,-0.247370549786436,-1.65106829088838,0.138643878846339,-0.862851390692035,-1.85025150688611,-0.342223848336822,-1.7990892905483,-0.992648473156318,-1.59144817297711,0.234597820801721,-0.596482508010676,-0.602418773992077,-0.692244345732455,-0.714126532078248,-0.201892391934851,-0.743309268311777,-0.449251890866108,-0.334450721058366,0.17810403242903,-1.29964721866006,-0.730073779825284,0.867752166327455,-0.242242023776426,-0.539142151582671,-0.378276623540883,-0.0219230317023225,1.14174067229917,-1.26684866889276,-0.570562747068566,-1.15553945609554,-1.80476344577939,-0.337640189040211,-2.28280982835849,-0.435113058504737,-2.01118726383963
"TCGA.BH.A0H6.01",0.156969893558639,0.0208104914847374,0.257467602361978,-0.11025162912187,0.8720627301378,-0.457804321281444,-0.726715990465952,-0.294344344531873,-0.285548932423763,-0.107648418146034,-0.48362188749604,-0.515832447679627,0.0912704601333135,-0.192755794329657,-0.542896107519999,-0.0525998093253431,-1.2724461160051,-0.292794958806964,-1.48533710561861,-0.337039007120762,-0.405240055968724,-0.35763227404172,-0.142639905780559,0.289734413448327,0.0959898538001073,0.00641845826945223,-0.363491887920024,-0.138335061662177,-1.00548341848879,-0.318140034831914,0.345548514873234,-0.0464834782756689,-0.0467763572329895,-0.258341429742486,-0.622362491602146,-0.836068884654618,-0.577806395935188,-0.776950367024037,-0.627571596696537,-0.982412360063714,-0.980639319059819,-0.204985516707259,-0.520334503099923,-0.236182006954097,-0.802806563813287,-0.692544935452655,-0.481661589899667,-0.652601224600951,-1.36080202543124,-0.601702150340984,-1.30034180131043,-0.688710421181221,-0.222692310407971,0.01568557460933,-0.579897529749418,-0.724435695757044,0.101683817991599,-0.236417683822894,0.102615659823816,-1.16545835214292,0.712566350134854,0.0331122253328324,-0.849028943745444,-0.635735304604745,-0.44240435057661,-0.602864165937453,-0.526186777165996,-1.09815873887455,-1.35279766166544,0.00567826017482814,-0.865629283392476,-0.841308123019145,-1.76410047736538,-0.232715567176877,0.121699902599332,-0.0079062000378915,-0.0464360304568884,0.166448574681997,-0.76777007507973,-0.299874943837405,-1.29579618382244,-0.46285516146108,-0.828760987583051,-0.329954828917481,0.0713393522893998,-0.226086266125411,-0.468253916312563,-1.32133918721782,-0.225200013913824,-0.748523854503336,-0.419902487084268,-1.01079872762072,-0.871516697704115,-0.335964061947245,-1.09008538252225,-1.32817563261981,-0.773399820908844,-0.39093720265108,-0.320547547212236,-1.01986875211389,-0.689963385895124,-0.698395739532355,-0.749053885448886,-0.527872214322589,0.0222147887451849,-0.62570579962874,-0.7592006445694,-0.237323022928838,-0.0374546364917573,0.0316892256156318,-0.121895439927246,-0.570821750397538,0.343179567695983
"TCGA.D8.A27V.01",1.46210402281189,2.72573160808606,-0.523556646507767,1.54503586757519,2.3587684173162,-0.0390042670839065,1.43114201907511,1.87302691015807,1.55963870071362,0.0115111704480483,1.76524041660535,1.722947411508,2.06940435157888,1.80135362321968,1.64740887799172,1.67291054468474,1.06157308745296,1.70389970220188,0.835752239296776,1.79049001455621,1.8429222206628,1.16133694003633,2.01555785125666,1.17599877593117,0.991607822611117,1.48718834722035,1.51000381816708,2.09412016074001,-0.77433780504309,1.50825304197536,0.536946990706137,2.26717260149715,1.85161790640036,1.42645545296673,1.45083296226516,1.68309288803833,1.51310242005324,1.48236699729922,1.32012745176679,1.27807425178275,1.27238346430346,1.56917839379981,1.70100743912335,1.6753076416597,0.908553705556531,1.58177362404836,1.66357337203733,1.53144483559678,1.31399489819755,1.85199706824138,0.492517672102029,1.68649331726812,0.78018399409444,1.29794719984683,1.64966450009168,2.11666313451716,1.65020693865491,2.15056783960552,1.70788476606219,0.037840705106749,0.872909813261509,0.641396068484125,1.35024008228365,-0.994764494685911,1.72625483022092,1.73187412674042,1.73875961264134,1.42533776217633,1.59497068203758,1.5035151833608,1.83254949501829,1.03024933851112,1.10228107031582,1.56225163947216,1.77825115178956,2.06726683921799,1.91082043510457,1.67251833972751,1.53029183580756,1.80209287219634,1.26601871843448,1.66292721643807,1.39398894175568,1.92607246191096,1.42909896924182,1.48860346011645,1.40271127398568,1.38115616651585,1.60154338142139,1.5359561271863,1.82942829819476,1.70674848179984,1.41848085026705,1.65989581594666,1.5174933899338,1.57648170623919,0.543709421963991,2.01496318217831,1.5610303251147,0.249893839935815,1.43525440935818,1.74495224152875,1.07935665148531,1.65783971762007,-0.789840735161512,1.76391222156082,1.66830821406765,1.90115732713219,1.93716427617508,1.97907723863968,1.80274584908554,1.11459567846627,1.48121626960385
"TCGA.D8.A27M.01",1.68121249762948,-0.607489240788511,0.230819509575655,0.555797325216379,-0.0976734600049665,0.636628969522066,0.926140010908153,1.20873187123049,1.47940592912509,1.54882165896598,1.48032225877661,0.367716991327074,1.0369490201174,1.05116159841106,1.72424697864432,1.52157233896148,2.16953715728593,1.11861896617064,2.05984673726698,1.58572336812847,1.4611840231775,-0.479084601864435,0.30050152061133,0.316392416788736,1.4998799477682,2.07610819859946,1.662409239114,0.908457342504918,1.00463182938662,1.30690050447594,-0.110436997515165,1.00761741163431,0.784552419245729,1.74020788751476,1.72191207119842,2.14230568841207,1.99597889513752,1.85812424325579,1.99491876585448,2.11698918117231,1.78599528157271,1.5452022879689,1.65102523001167,1.77038410452301,1.68842590398684,1.74697806194356,1.80059241028937,1.5839702747598,2.01513171080167,1.32074023085996,-0.102150834594813,1.06470212729479,1.80981888487025,0.756726677674465,1.34072600467018,-0.207761926708317,2.05564451376454,0.408615168892665,0.0834807470230308,1.19127490796341,-0.852385849981297,0.983065178770314,1.45102939183856,0.0993780553543788,1.57566756653796,1.46174357017113,1.35537176023093,1.95268867328987,1.42489713565808,-0.0428317039049553,1.20859277819388,1.37799673534716,1.25602408508895,1.77927394862488,0.453395845394116,1.19881165919374,0.280060365506736,0.177296715618983,1.41109678541541,0.754955658941465,1.99818703739363,1.37047478372815,0.57386838149756,1.19827422995565,0.173807102510632,0.465254518718181,0.516346874277786,1.88522848541764,1.19103736424613,1.54718625371628,1.48901782355185,1.39291876693201,1.62287651063468,1.84747325747909,1.62583746032866,1.59762315078278,0.850012746827357,1.02903384842871,1.60321217403472,1.58338774686848,1.85106853506234,1.77913837111757,1.93119590519662,2.14645107778295,-0.435785631951562,0.776696484002586,1.79864897409615,-0.0455248501031132,0.766117564604125,1.68593164004188,-0.142390341354073,1.68325735971949,0.373185424512481
